id,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,Keywords,cast,crew,revenue,adult,backdrop_path,video,vote_average,vote_count
48129,,16000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,tt0102818,en,Run,"While conveying a Porsche from Boston to Atlantic City, student Charlie has to make a stop due to engine trouble. Mistaken as rich, he's invited to a big poker game -- and wins big time. However Denny Halloran, son of a mighty mobster, is a bad loser and starts a fight. But he's also a bad fighter: he falls on his head and is dead. Now Charlie's in trouble; after he flees Halloran's father puts a reward on his head. Even the police won't help him against the mighty man... so Charlie has to run for his life.",5.009,/w4sxXgXpALEDFexRZE9cb3j8bb2.jpg,"[{'id': 10282, 'logo_path': None, 'name': 'Silver Screen Partners IV', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-02-01,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Pursued by the mob, Hunted by the police...Luck was his only weapon, And she his only hope.",Run,,,,4409328,False,/i4OEjLM8cdHA0MeBlDPT9pQfsdJ.jpg,False,6.337,49.0
177699,,4000000,"[{'id': 35, 'name': 'Comedy'}]",http://alanpartridge-alphapapa.com,tt0469021,en,Alan Partridge: Alpha Papa,"When famous DJ Alan Partridge’s radio station is taken over by a new media conglomerate, it sets in motion a chain of events which see Alan having to work with the police to defuse a potentially violent siege.",16.057,/zsfNVz1ZualTDQinvL2Em61WyNp.jpg,"[{'id': 7281, 'logo_path': '/lkqIuaKTm2sg3umwTBScmqyzLX5.png', 'name': 'BFI', 'origin_country': 'GB'}, {'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 1219, 'logo_path': '/6OGqCShROjIvmBOfRbeUsn7im93.png', 'name': 'Baby Cow Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-07-24,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,12 hostages. 24 hours. 1 Partridge.,Alan Partridge: Alpha Papa,,,,9800000,False,/jZbenMUxHMCMAssc0VPP1Dw5Mdt.jpg,False,6.659,415.0
55725,,10831173,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.foxsearchlight.com/winwin/,tt1606392,en,Win Win,"When down-on-his-luck part-time high school wrestling coach Mike agrees to become legal guardian to an elderly man, his ward's troubled grandson turns out to be a star grappler, sparking dreams of a big win -- until the boy's mother retrieves him.",10.637,/xX0Ryq5J2weFF5BPYb80giKUL02.jpg,"[{'id': 921, 'logo_path': None, 'name': 'Next Wednesday Productions', 'origin_country': ''}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 10892, 'logo_path': None, 'name': 'Everest Entertainment', 'origin_country': ''}, {'id': 4205, 'logo_path': None, 'name': 'Groundswell Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-18,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In the game of life, you can't lose 'em all.",Win Win,,,,10654385,False,/k3v0axkDebnAq4L0v06YikelD98.jpg,False,6.824,454.0
69422,,500000,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,tt0377321,ta,ஆசை,"A man kills his wife when she learns that he lusts after her sister. He then begins to make his moves for his sister-in-law. When he tries to sabotage the girl's marriage, her fiance gets suspicious.",4.257,/y3jrbbsc45XPcbCijnNfEhfpA8r.jpg,"[{'id': 27215, 'logo_path': None, 'name': 'Aalayam Productions', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1995-09-25,157,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Aasai,,,,500000,False,/jKA1r0AtZaUnaNaojx8iw4BhQnM.jpg,False,6.0,8.0
19094,"{'id': 1073118, 'name': 'Sordid Lives Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",http://www.sordidlives-themovie.com/,tt0204640,en,Sordid Lives,"""Sordid Lives"" is about a family in a small Texas town preparing for the funeral of the mother. Among the characters are the grandson trying to find his identity in West Hollywood, the son who has spent the past twenty-three years dressed as Tammy Wynette, the sister and her best friend (who live in delightfully kitschy homes), and the two daughters (one strait-laced and one quite a bit of a loser).",3.992,/ye41wOhpEeRjBiFV74BHrrCbwa8.jpg,"[{'id': 7069, 'logo_path': None, 'name': 'Daly-Harris Productions', 'origin_country': ''}, {'id': 7070, 'logo_path': None, 'name': 'Davis Entertainment Classics', 'origin_country': ''}, {'id': 7071, 'logo_path': None, 'name': 'Sordid Lives LLC', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-25,111,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A black comedy about white trash.,Sordid Lives,,,,1079726,False,/nKaukOFxzZrysMCjLgyt0K0Nu3b.jpg,False,6.525,40.0
159154,,0,"[{'id': 99, 'name': 'Documentary'}]",,tt1824254,en,We Steal Secrets: The Story of WikiLeaks,"Julian Assange. Bradley Manning. Collateral murder. Cablegate. WikiLeaks. These people and terms have exploded into public consciousness by fundamentally changing the way democratic societies deal with privacy, secrecy, and the right to information, perhaps for generations to come. We Steal Secrets: The Story of WikiLeaks is an extensive examination of all things related to WikiLeaks and the larger global debate over access to information.",11.23,/tJHQbEtZSUry2QDbQcv8ziMt7Ib.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 5726, 'logo_path': '/rnMFkRXYfeDDsDMKg9HjabsHQif.png', 'name': 'Universal Pictures International', 'origin_country': 'GB'}, {'id': 30133, 'logo_path': None, 'name': 'Global Produce', 'origin_country': ''}, {'id': 2740, 'logo_path': '/gSiDWkmEOyOn9MsaCgnjd8Mohmx.png', 'name': 'Jigsaw Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-05-24,127,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,We Steal Secrets: The Story of WikiLeaks,,,,602042,False,/rtQj60rmm0m8QelQC7fZRDSh89L.jpg,False,6.6,136.0
333377,,0,"[{'id': 99, 'name': 'Documentary'}]",http://requiemfortheamericandream.com,tt3270538,en,Requiem for the American Dream,"Through interviews filmed over four years, Noam Chomsky unpacks the principles that have brought us to the crossroads of historically unprecedented inequality – tracing a half-century of policies designed to favor the most wealthy at the expense of the majority – while also looking back on his own life of activism and political participation. He provides penetrating insight into what may well be the lasting legacy of our time – the death of the middle class, and swan song of functioning democracy.",11.951,/z30fIUchddu5RPUN8JWFiDhk2yp.jpg,"[{'id': 34628, 'logo_path': None, 'name': 'PF Pictures', 'origin_country': 'US'}, {'id': 72749, 'logo_path': None, 'name': 'Naked City Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-04-18,73,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Noam Chomsky and the PRINCIPLES of CONCENTRATION of WEALTH & POWER,Requiem for the American Dream,,,,44695,False,/2hz3rnwKcuQ6xpx4QPP7hZ5Lz3e.jpg,False,7.634,164.0
111473,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",,tt1700845,en,The Invisible Woman,"In 1857, at the height of his fame and fortune, novelist and social critic Charles Dickens meets and falls in love with teenage stage actress Nelly Ternan. As she becomes the focus of his heart and mind, as well as his muse, painful secrecy is the price both must pay.",11.637,/1qurTmuj36prAz4BG71hC9r2n02.jpg,"[{'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 13151, 'logo_path': None, 'name': 'Headline Pictures', 'origin_country': 'GB'}, {'id': 18188, 'logo_path': '/cmVLAX3oq6g4C667symaZx6qcw4.png', 'name': 'Magnolia Mae Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-12-25,111,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,His greatest story was the one he could never tell.,The Invisible Woman,,,,3986888,False,/3CXIH1cc3Da9Ubk5Xgzqh5a88QS.jpg,False,5.871,178.0
903,,3200000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,tt0061512,en,Cool Hand Luke,"When petty criminal Luke Jackson is sentenced to two years in a Florida prison farm, he doesn't play by the rules of either the sadistic warden or the yard's resident heavy, Dragline, who ends up admiring the new guy's unbreakable will. Luke's bravado, even in the face of repeated stints in the prison's dreaded solitary confinement cell, ""the box,"" make him a rebel hero to his fellow convicts and a thorn in the side of the prison officers.",33.486,/4ykzTiHKLamh3eZJ8orVICtU2Jp.jpg,"[{'id': 11496, 'logo_path': None, 'name': 'Jalem Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 172630, 'logo_path': None, 'name': 'Warner Bros.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-11-01,127,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What we've got here is failure to communicate.,Cool Hand Luke,,,,16217773,False,/yW9mPUhrsIzKvogNJKQKuWO8fJO.jpg,False,7.741,1282.0
263115,"{'id': 453993, 'name': 'The Wolverine Collection', 'poster_path': '/c18HVnKTybcAUYVQd8rOcdbqwY.jpg', 'backdrop_path': '/hbNMx7sxxqvkX8rLOsTryiSrCPY.jpg'}",97000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.20thcenturystudios.com/movies/logan,tt3315342,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",66.892,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,"[{'id': 91797, 'logo_path': None, 'name': 'Hutch Parker Entertainment', 'origin_country': 'US'}, {'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}, {'id': 28788, 'logo_path': None, 'name': 'Genre Films', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-02-28,137,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,His time has come.,Logan,,,,619021436,False,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,False,7.818,18263.0
920,"{'id': 87118, 'name': 'Cars Collection', 'poster_path': '/ooYvY9DMEdUHH2dOPHbZmyfMENy.jpg', 'backdrop_path': '/A8DqaTGwZ8iCEjWMNRsZumzfKLw.jpg'}",120000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://disney.go.com/disneyvideos/animatedfilms/cars/,tt0317219,en,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",66.699,/abW5AzHDaIK1n9C36VdAeOwORRA.jpg,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-06-08,117,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Yiddish', 'iso_639_1': 'yi', 'name': ''}]",Released,Ahhh... it's got that new movie smell.,Cars,,,,461983149,False,/sd4xN5xi8tKRPrJOWwNiZEile7f.jpg,False,6.941,13046.0
291264,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,tt2097331,en,The Family Fang,A brother and sister return to their family home in search of their world famous parents who have disappeared.,9.533,/kvockIEuXR3cRxuOvoHSw6gDqA6.jpg,"[{'id': 23868, 'logo_path': None, 'name': 'Tiberius Film', 'origin_country': ''}, {'id': 7400, 'logo_path': None, 'name': 'Olympus Pictures', 'origin_country': ''}, {'id': 11029, 'logo_path': '/aEqqnFZjCW10ODE4TYQ1qkjvokr.png', 'name': 'QED International', 'origin_country': 'US'}, {'id': 16945, 'logo_path': None, 'name': 'Red Crown Productions', 'origin_country': 'US'}, {'id': 32537, 'logo_path': '/7fUmRWUJgO4grf61sPMmc4kVYVR.png', 'name': 'Blossom Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-04-16,105,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Family Fang,,,,262921,False,/aaSXUNaSdzRag4BlgyGJjLYGwDd.jpg,False,5.862,301.0
22585,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",,tt0100631,en,Ski Patrol,Pops isn't worried about the renewal of the lease for his ski lodge - the safety record is unblemished in spite of the crew of misfits who make up his ski patrol. But a scheming land developer has other plans and the ski patrol is thrust into a skiing showdown in order to save Pops' mountain.,9.775,/clkV5VCiapnKJ5c5yg2brxATIja.jpg,"[{'id': 1988, 'logo_path': None, 'name': 'Epic Productions', 'origin_country': ''}, {'id': 8610, 'logo_path': None, 'name': 'Sarlui / Diamant Production', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-01-12,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Ski Patrol,,,,8533973,False,/qYnG9NmCgVZnVlwTDtvUFPbUPbf.jpg,False,4.774,31.0
13064,,2600000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,tt0106233,en,Airborne,"Good-natured teen surfer Mitchell Goosen finds himself staying with his aunt and uncle in Cincinnati, Ohio when his parents head to Australia for work. There he meets his cousin, Wiley, and together they try to navigate the perils of high school—avoid the bullies, get the girl, and win a little respect.",7.278,/4TPCzvOoQmmParPjgHCiqqiVYIJ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-17,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There are two kinds of people: those who get AIRBORNE...and those who don't.,Airborne,,,,2850263,False,/byQFTtskbR9COpluK1p3oImdsBt.jpg,False,5.912,68.0
26255,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0102343,en,Love Potion No. 9,"Unlucky in love, chemist Paul Matthews visits gypsy Madame Rosa for help. Quickly realizing he is a hopeless nerd, she gifts him with Love Potion No. 8, which makes anyone who wears it irresistible to the opposite sex for four hours. Paul and animal psychologist coworker Diane Farrow decide to test it on themselves. The awkward pair suddenly find themselves alluring to anyone they approach, but soon realize they are most attracted to each other.",12.826,/n0DYahGGueR96mhajPGGgZpFL4k.jpg,"[{'id': 11018, 'logo_path': None, 'name': 'Penta Pictures', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-11-13,97,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Imagine if sex appeal came in a bottle.,Love Potion No. 9,,,,754935,False,/mkq8QyiAQBtneilNc6ErDjQyShk.jpg,False,6.207,254.0
256917,,22500000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",http://www.thewaterdiviner.com/,tt3007512,en,The Water Diviner,"In 1919, Australian farmer Joshua Connor travels to Turkey to discover the fate of his three sons, reported missing in action. Holding on to hope, Joshua must travel across the war-torn landscape to find the truth and his own peace.",24.007,/kIlVtC22BDNiiAiCvSZoOS7FhY9.jpg,"[{'id': 40309, 'logo_path': None, 'name': 'Fear of God Films', 'origin_country': ''}, {'id': 21079, 'logo_path': '/bno0bKsi549TIpxDqSJndFT79XS.png', 'name': 'Hopscotch Features', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-12-25,112,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}, {'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,To honour a promise. To find his sons. To make his peace.,The Water Diviner,,,,15520023,False,/ixJQ8u7lnCO1j7ldHAOzv3UF5Hz.jpg,False,6.805,1152.0
300671,,50000000,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",http://www.thirteenhoursmovie.com/,tt4172430,en,13 Hours: The Secret Soldiers of Benghazi,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,67.659,/nAnfWdvUXQemns5BR0Azi4z9o1t.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}, {'id': 6734, 'logo_path': None, 'name': 'Bay Films', 'origin_country': 'US'}, {'id': 19108, 'logo_path': '/jWhpxFZd02PbcFtUSiCraifRZTC.png', 'name': 'Latina Pictures', 'origin_country': 'MT'}, {'id': 19477, 'logo_path': None, 'name': 'Dune Films', 'origin_country': 'MA'}]","[{'iso_3166_1': 'MT', 'name': 'Malta'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-14,144,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"When everything went wrong, six men had the courage to do what was right.",13 Hours: The Secret Soldiers of Benghazi,,,,69411370,False,/ayDMYGUNVvXS76wQgFwTiUIDNb5.jpg,False,7.272,3265.0
19158,,10500000,"[{'id': 27, 'name': 'Horror'}]",,tt0099697,en,Graveyard Shift,"John Hall is a drifter who wanders into a small town in Maine. He needs a job and decides to seek employment at the community's top business: a large textile mill. He is hired to work the ""graveyard shift"" -- from around midnight to dawn -- and, along with a few others, he is charged with cleaning out the basement. This task strikes the workers as simple enough, but then, as they proceed deeper underground, they encounter an unspeakable monstrosity intent on devouring them all.",14.692,/oVoY9FlZ3soX6g1Fur5jBOZsVVw.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 3826, 'logo_path': None, 'name': 'Graveyard Productions', 'origin_country': ''}, {'id': 182, 'logo_path': None, 'name': 'JVC', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-10-26,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Stephen King took you to the edge with The Shining and Pet Sematary. This time... he pushes you over.,Graveyard Shift,,,,11582891,False,/gHbSWwczk3pipdqfTRnhOXpqQfL.jpg,False,5.265,217.0
