budget,genres,id,imdb_id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average,vote_count
95000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",32657.0,tt0814255,en,119.896,"[{'id': 436, 'logo_path': '/A7WCkG3F0NFvjGCwUnclpGdIu9E.png', 'name': '1492 Pictures', 'origin_country': 'US'}, {'id': 5219, 'logo_path': None, 'name': 'Sunswept Entertainment', 'origin_country': 'US'}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-01,226497209.0,118.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6.214,7042.0
350000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",32686.0,tt0116447,en,10.196,"[{'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-09-11,29090.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6.5,31.0
40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",323675.0,tt2869728,en,45.937,"[{'id': 83397, 'logo_path': None, 'name': 'Reel Chefs Catering', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 49968, 'logo_path': '/gz2hSoMkvMJdTMgCLFGRJErPwXY.png', 'name': 'Will Packer Productions', 'origin_country': 'US'}, {'id': 2780, 'logo_path': '/hgdyY2exOpOXG3EkQR8WsUAUNBZ.png', 'name': 'Cube Vision', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-14,124827316.0,102.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6.2,1579.0
210000.0,"[{'id': 99, 'name': 'Documentary'}]",323904.0,tt3922188,es,0.6,"[{'id': 45938, 'logo_path': None, 'name': 'Trailer Films', 'origin_country': ''}, {'id': 45939, 'logo_path': None, 'name': 'Medio & Medio', 'origin_country': ''}]","[{'iso_3166_1': 'UY', 'name': 'Uruguay'}]",2013-11-21,500000.0,80.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,0.0,0.0
1750000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3109.0,tt0045061,en,30.538,"[{'id': 1432, 'logo_path': '/8AcaWEWQ8MFUBGlt9WxGGBAMpMG.png', 'name': 'Republic Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1952-07-21,3800000.0,129.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Irish', 'iso_639_1': 'ga', 'name': 'Gaeilge'}]",Released,7.3,469.0
5019770.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",3111.0,tt0047522,en,33.877,"[{'id': 1321, 'logo_path': None, 'name': 'Transcona Enterprises', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1954-10-01,4335968.0,176.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,7.1,269.0
2200000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",3121.0,tt0073440,en,22.421,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 18742, 'logo_path': '/krQ8RCXPmQHmJ50gTEplxg3p588.png', 'name': 'ABC Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-06-11,9991258.0,160.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,7.3,356.0
200000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3122.0,tt0067321,it,11.946,"[{'id': 5712, 'logo_path': None, 'name': 'Condor International Productions', 'origin_country': ''}, {'id': 1950, 'logo_path': '/eIoDtHIJKZaZ4hGbKgqC0PzlqJc.png', 'name': 'New World Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1971-10-22,139683000.0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,5.1,51.0
100000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}]",3131.0,tt0217505,en,44.971,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 7380, 'logo_path': None, 'name': 'Initial Entertainment Group', 'origin_country': 'US'}, {'id': 7381, 'logo_path': None, 'name': 'Alberto Grimaldi Productions', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-12-14,193772504.0,168.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Irish', 'iso_639_1': 'ga', 'name': 'Gaeilge'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,7.319,6171.0
75000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",3172.0,tt0219965,en,29.557,"[{'id': 1171, 'logo_path': None, 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}, {'id': 52944, 'logo_path': None, 'name': 'Lotus Pictures', 'origin_country': ''}, {'id': 16061, 'logo_path': None, 'name': 'Baltimore/Spring Creek Pictures', 'origin_country': 'US'}, {'id': 890, 'logo_path': None, 'name': 'Cheyenne Enterprises', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 1172, 'logo_path': None, 'name': 'Hyde Park Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-12,67631903.0,123.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6.26,899.0
9080000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3177.0,tt0338763,ja,27.503,"[{'id': 1352, 'logo_path': None, 'name': 'Fukasaku-gumi', 'origin_country': 'JP'}, {'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}, {'id': 9300, 'logo_path': '/9sSD1XufVCJWAadNiC9Mwu994VD.png', 'name': 'TV Asahi', 'origin_country': 'JP'}, {'id': 157807, 'logo_path': '/tyrJOOVAUIxQEJzjP1PhP2H5zFi.png', 'name': 'WOWOW', 'origin_country': 'JP'}, {'id': 113750, 'logo_path': '/A3QVZ9Ah0yI2d2GiXUFpdlbTgyr.png', 'name': 'SEGA', 'origin_country': 'JP'}, {'id': 9221, 'logo_path': '/7hEAueutGnsQUyUGnp5zQ1YmCrO.png', 'name': 'Toei Video Company', 'origin_country': 'JP'}, {'id': 121739, 'logo_path': None, 'name': 'Toei Advertising', 'origin_country': 'JP'}, {'id': 569, 'logo_path': '/hOurQBeeFI4OTTdAEtvGflbJgXU.png', 'name': 'Tokyo FM', 'origin_country': 'JP'}, {'id': 3032, 'logo_path': '/gaf3ez34cuvG9snphWGreB1WerA.png', 'name': 'Nippan Group Holdings', 'origin_country': 'JP'}, {'id': 3656, 'logo_path': '/mY6L0bHRp8fNWfICPqLjxp3khvq.png', 'name': 'GAGA Communications', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2003-07-05,14902587.0,155.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,4.88,434.0
130138.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",324344.0,tt3565354,hi,0.631,[],[],2014-01-24,202593.0,115.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,0.0,0.0
40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",324552.0,tt4425200,en,126.688,"[{'id': 3528, 'logo_path': '/cCzCClIzIh81Fa79hpW5nXoUsHK.png', 'name': 'Thunder Road', 'origin_country': 'US'}, {'id': 23008, 'logo_path': '/5SarYupipdiejsEqUkwu1SpYfru.png', 'name': '87Eleven', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-02-08,171539887.0,122.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,7.324,12214.0
4.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",32834.0,tt0196106,en,13.102,"[{'id': 31015, 'logo_path': None, 'name': 'Keystone Family Pictures', 'origin_country': ''}, {'id': 111490, 'logo_path': None, 'name': 'Funky Monkey Productions', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-08-11,1.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,4.8,75.0
1290000.0,"[{'id': 53, 'name': 'Thriller'}]",32850.0,tt0041088,en,8.191,"[{'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1949-02-01,1129000.0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6.9,73.0
18000000.0,"[{'id': 18, 'name': 'Drama'}]",32855.0,tt0097570,en,11.175,"[{'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]",[],1989-09-15,3531971.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,5.465,48.0
75000.0,"[{'id': 27, 'name': 'Horror'}]",32858.0,tt0037219,en,11.383,"[{'id': 5, 'logo_path': '/tVoHtTipJDUz5cCUib65SiVCP0e.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-11-11,1090000.0,69.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6.0,51.0
1000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",32872.0,tt0118523,en,6.143,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-05-30,3525125.0,113.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,4.0,28.0
12000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",32909.0,tt1308138,zh,26.636,"[{'id': 5233, 'logo_path': None, 'name': 'Starlight International Media', 'origin_country': 'HK'}, {'id': 3407, 'logo_path': '/iVMjKOFyRvm9PW45lW1wW6TSvnj.png', 'name': 'Shanghai Film Group', 'origin_country': 'CN'}, {'id': 30148, 'logo_path': '/zerhOenUD6CkH8SMgZUhrDkOs4w.png', 'name': 'Bona Film Group', 'origin_country': 'CN'}, {'id': 72441, 'logo_path': None, 'name': 'TIK Films', 'origin_country': 'HK'}, {'id': 15866, 'logo_path': None, 'name': 'Beijing Gallop Horse Film & TV Production', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2009-11-26,13380561.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,7.4,397.0
90000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",324857.0,tt4633694,en,115.977,"[{'id': 5, 'logo_path': '/tVoHtTipJDUz5cCUib65SiVCP0e.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 77973, 'logo_path': '/9y5lW86HnxKUZOFencYk3TIIRCM.png', 'name': 'Lord Miller', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/nw4kyc29QRpNtFbdsBHkRSFavvt.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/5ilV5mH3gxTEU7p5wjxptHvXkyr.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}, {'id': 14439, 'logo_path': None, 'name': 'Arad Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-06,375464627.0,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,8.406,14314.0
50.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",325453.0,tt0048060,sv,0.6,[],"[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",1954-12-26,60.0,86.0,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,6.0,1.0
5400000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",325699.0,tt4442758,te,6.264,"[{'id': 69630, 'logo_path': None, 'name': 'Parameswara Art Productions', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2015-02-13,11600000.0,147.0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,6.5,25.0
3131855.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",32990.0,tt0343221,fi,5.015,"[{'id': 12477, 'logo_path': '/tuREvnCzrM5sNXyrKRFCyB1gHF8.png', 'name': 'Film i Skåne', 'origin_country': 'SE'}, {'id': 5240, 'logo_path': '/ibvN7yjNr8HR92nOn8d4d6TQrYt.png', 'name': 'MRP Matila Röhr Productions', 'origin_country': 'FI'}, {'id': 66910, 'logo_path': None, 'name': 'Omega Film & Television', 'origin_country': 'SE'}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2005-09-30,2851888.0,111.0,"[{'english_name': 'Finnish', 'iso_639_1': 'fi', 'name': 'suomi'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,6.5,36.0
6000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",33055.0,tt0091575,en,20.114,"[{'id': 1444, 'logo_path': '/1848gsFuV3EGewKg8xWADAyJUVy.png', 'name': 'Cannon Group', 'origin_country': 'US'}, {'id': 13549, 'logo_path': None, 'name': 'Golan-Globus Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-04-18,9947631.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6.0,130.0
4000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",33065.0,tt0415481,ru,10.364,"[{'id': 318, 'logo_path': '/q0UG4oZERwIywJdDPF4lRlvdYGW.png', 'name': 'CTB Film Company', 'origin_country': 'RU'}, {'id': 5306, 'logo_path': '/pKJoVsFJklsUEOSUDPnmAJsxEXg.png', 'name': 'Melnitsa Animation Studio', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2004-12-23,1730000.0,72.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,6.9,104.0
4900000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",33081.0,tt0451850,hi,12.2,"[{'id': 2343, 'logo_path': '/fkrlAFxgAtIHgYJGIQcDggeucKV.png', 'name': 'Red Chillies Entertainment', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2005-06-24,11000000.0,141.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,6.1,84.0
6000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",326215.0,tt3411432,en,21.728,"[{'id': 50162, 'logo_path': None, 'name': 'Moetion Films', 'origin_country': 'IE'}, {'id': 50163, 'logo_path': None, 'name': 'Ulysses Filmproduktion', 'origin_country': 'DE'}, {'id': 50164, 'logo_path': None, 'name': ""Fabrique d'images"", 'origin_country': 'LU'}, {'id': 30926, 'logo_path': '/vSy3s9HXr9ozeZfphYuwaPNIuMh.png', 'name': 'Skyline Entertainment', 'origin_country': 'BE'}, {'id': 60440, 'logo_path': '/4NMTXoDWxYd8TUwkQCItUjcHHMu.png', 'name': 'Grid Animation', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",2015-03-26,769028.0,85.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,6.344,291.0
7500000.0,"[{'id': 28, 'name': 'Action'}]",326284.0,tt3488328,en,18.941,"[{'id': 23283, 'logo_path': None, 'name': 'Rodin Entertainment', 'origin_country': ''}, {'id': 17161, 'logo_path': '/kNErUmYFM5oyYeNfDfB6YaXU3oX.png', 'name': 'Odyssey Media', 'origin_country': 'CA'}, {'id': 56344, 'logo_path': None, 'name': 'Chunqiu Time Culture Co.', 'origin_country': ''}, {'id': 56343, 'logo_path': None, 'name': 'Ace Film Company', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2015-05-07,163080.0,104.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,5.6,208.0
9000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",33152.0,tt0246500,en,8.239,"[{'id': 40363, 'logo_path': None, 'name': 'Fireworks Entertainment', 'origin_country': 'DE'}, {'id': 115213, 'logo_path': None, 'name': 'Itasca Pictures', 'origin_country': 'CA'}, {'id': 21069, 'logo_path': None, 'name': 'Nichol Moon Films', 'origin_country': ''}, {'id': 14159, 'logo_path': None, 'name': 'Seven Arts Pictures', 'origin_country': ''}, {'id': 127736, 'logo_path': None, 'name': 'Eggplant Picture & Sound', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-09-12,252706.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,5.7,46.0
25000000.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",33157.0,tt0066549,en,31.623,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 1216, 'logo_path': None, 'name': 'Dino de Laurentiis Cinematografica', 'origin_country': 'IT'}, {'id': 344, 'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'SU', 'name': 'Soviet Union'}]",1970-10-26,3052000.0,134.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,7.2,170.0
16000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",33196.0,tt1153040,ko,36.721,"[{'id': 5716, 'logo_path': None, 'name': 'Polygon Entertainment', 'origin_country': ''}, {'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}, {'id': 10955, 'logo_path': '/7uRzBHgr2ypR31zmdkbvuvk7ney.png', 'name': 'JK Film', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2009-07-22,71641901.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,6.9,421.0
20000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",33247.0,tt0104745,en,13.301,"[{'id': 236, 'logo_path': None, 'name': 'October Films', 'origin_country': 'US'}, {'id': 1474, 'logo_path': None, 'name': 'Desperate Pictures', 'origin_country': 'US'}, {'id': 5231, 'logo_path': None, 'name': 'Cineplex-Odeon Films', 'origin_country': ''}, {'id': 3923, 'logo_path': '/qFWM5g28knWRu4MRv0IptS7SCSP.png', 'name': 'Strand Releasing', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-08-14,692585.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6.6,57.0
2500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",33258.0,tt0079576,en,18.928,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 1, 'logo_path': '/tlVSws0RvvtPBwViUyOFAO0vcQS.png', 'name': 'Lucasfilm Ltd.', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-08-03,15014674.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska'}]",Released,5.1,87.0
5700000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",33273.0,tt1242422,es,36.023,"[{'id': 7345, 'logo_path': '/gB3XmmLmm3W4vpXyziCHHLtYpWN.png', 'name': 'Vaca Films', 'origin_country': 'ES'}, {'id': 7346, 'logo_path': None, 'name': 'La Fabrique 2', 'origin_country': 'FR'}, {'id': 10031, 'logo_path': '/cUOviFxM9l3dYuNeg89giHUaqkd.png', 'name': 'Morena Films', 'origin_country': 'ES'}, {'id': 11397, 'logo_path': None, 'name': 'Sofica Soficinéma 4', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 1182, 'logo_path': '/bkgwJWvqqLuzsXV2Qv3Mg3wfcNZ.png', 'name': 'Telecinco Cinema', 'origin_country': 'ES'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2009-11-06,19300483.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Basque', 'iso_639_1': 'eu', 'name': 'euskera'}]",Released,7.445,1154.0
